solverid,instanceid,runtime,status,score,vresult
faraja_llmg[exp-ai],9ef9243ff051b32795890fccd6c3f6b2,5002.60,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],37c88155822f1934a190dd6f4614f0ce,5002.62,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],b358bf7111086fd6d60b11c2f01465b8,5002.46,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],ac6256657058fe65dc7ddaf773ab83bf,5002.65,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],b3c587501567db72e6e66c6930cf15ed,5002.37,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],6e297bdb1c3f957f6333c37804805ecb,5002.56,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],276c46723eeb15ec37be224fbbd67574,5002.83,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],7cbc3ce2052ba7c5b501f75af58ab3c4,0.70,sat-verified,0.70,sat
faraja_llmg[exp-ai],5553fec254b32349e0e48c7ee1e2d6c7,476.90,crash,10000.00,unsat
faraja_llmg[exp-ai],3ed56242f55e3653dbceeb4a70221787,5002.13,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],626c368587dd880086afc7b3fa1e6f27,5002.67,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],1eea3d913d346b900252d77fc0cb25c8,5002.52,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],59b585a33d30e6b7a476ed52a3f0384d,4043.37,crash,10000.00,unsat
faraja_llmg[exp-ai],6793abe982f9d5f9646f6657e13ecc39,5002.62,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],965ca988015c9aee5a1a7b2136c1fe5d,5002.36,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],5d06225b27017e9a703f10cb577cf3bf,5002.51,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],b1c44904cf06682f973b60c8282f45e8,5002.59,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],2bbc3327d89b59591b89b5d5a486f037,5002.46,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],3367ba4c01fe07b385980a14211f250e,510.89,unknown,10000.00,
faraja_llmg[exp-ai],45a09efb026036ff4b8d19024a7563a9,5002.82,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],93983a1211a506a87907c7e2ffa4e818,509.76,unknown,10000.00,
faraja_llmg[exp-ai],4ae685a11b5cecca76dc3d463481ce92,5002.41,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],129162378e8ad29b5485a9c53feee4b7,5002.47,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],74931e82fd208ed949fa44bccd80df6b,5002.50,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],1890f49a43a94b97828528b68c32b78e,5002.81,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],5cae5c0629ce1c724746af890410cfc1,5002.51,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],d4a6b1a299c7a8ad6ea9769abcc60507,5002.81,solver-timeout,10000.00,
faraja_llmg[exp-ai],e55a49d8065d65650f24c0f3ecef30b6,5002.90,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],2fcd8533eba981967292f1b6e41f7433,0.64,sat-verified,0.64,sat
faraja_llmg[exp-ai],2b35377a7b95f24449a3b607b61fff05,5002.77,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],bfc825d1eb0670fd90805c546fea5c6b,5002.68,solver-timeout,10000.00,
faraja_llmg[exp-ai],77bfac6b280653e63013f77d0991484e,5002.59,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],e67d733d9938c565d6359002333611ff,5002.61,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],0aea4286a11d91ee8fa356d5db046373,5002.33,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],5f65b4cceeb01c56e037df144309b29e,5002.68,solver-timeout,10000.00,
faraja_llmg[exp-ai],a42230be4432b010789b6f97b090343c,5002.44,solver-timeout,10000.00,
faraja_llmg[exp-ai],d8225a58e2ca7c2fb93c533f406c02d5,5002.61,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],8f5bca645bd8738eb74c2e1dc284774a,5003.21,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],8d2dfc50c1759dc11a6564d5c368c6df,5002.66,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],6d815089fb4095208754622b4c44a8f7,5002.51,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],08cf53ca00dce11f5bfc02121c9bcd33,5002.61,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],29a27e97790bda6c34808f631dd0418e,5002.17,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],22c8d6aa86d51e15ef5ab37479eda22b,5002.06,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],337ee3de87f824f99508e65faa6e1a0b,5002.05,solver-timeout,10000.00,
faraja_llmg[exp-ai],90937ed75ba0560158d8fe45f303868a,5002.06,solver-timeout,10000.00,
faraja_llmg[exp-ai],011984fd82d62d609e776fbf5de75440,0.77,unsat,0.77,unsat
faraja_llmg[exp-ai],b54b26f38d40a687b6277c49cf85de69,5002.65,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],4aab4f954196d3277d9ca7b17c52acca,5002.06,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],e2b819680a045a8af67f82fa2f3d945a,5002.11,solver-timeout,10000.00,
faraja_llmg[exp-ai],a8dcaf436bda091dad9ca1ff58de7287,5002.15,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],805a742eb8b4e0df3561ca8e0670670b,5002.17,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],123c397f55eeae78c45e8d973b8e9dce,5002.10,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],30e8b47741a4104c01eeea1d00bbce9e,974.41,crash,10000.00,unsat
faraja_llmg[exp-ai],dd5d530ac8bf0019412d023488b075eb,2.71,unsat,2.71,unsat
faraja_llmg[exp-ai],4e64ffc14db014d5591f40865376c32a,5002.46,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],6cfd9ef85d9f6e62dcbb9a4fd9334c90,5002.09,solver-timeout,10000.00,
faraja_llmg[exp-ai],0cab9100cdd8505069301d658d085899,5002.11,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],9d20bb1bd01838d70177ffd3aa284aeb,5002.73,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],c15b09b9a7ceff4d4c8fe705958f92ba,5002.65,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],12cd0c3196589ac8105653cbfe613fc6,5002.10,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],5ee05ef0bcb42cb12bd698978c05178c,5002.15,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],042cdc726a92bf0a2195b3b426f35bce,5002.92,solver-timeout,10000.00,
faraja_llmg[exp-ai],4f09ef861ee74e50dc101765e1ce27fb,5002.05,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],6db4b3f59a1e530ca5309d8a7544f5c3,5002.05,solver-timeout,10000.00,
faraja_llmg[exp-ai],15456f0d13b26f0b4b21525ef7d0d711,5002.20,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],81c36c1f55a6ee8e180f53f140ce05a3,5003.23,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],920bbe559da4ea37fd636605316a791c,5002.04,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],db15a85651e0d941a11bf8640625edd8,5002.08,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],b69132879ed9ea0c8af1bc1e478d6ec3,5002.14,solver-timeout,10000.00,
faraja_llmg[exp-ai],f8a3fae231fe11905d91db3fb6c42449,5002.10,solver-timeout,10000.00,
faraja_llmg[exp-ai],a45aefde8bb26edb9634004146d0de89,5002.08,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],f1d1a4fee20e2907c33465a88d1e24f2,5002.28,solver-timeout,10000.00,
faraja_llmg[exp-ai],09637d3bd641b4d733666a862e8918ea,5002.73,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],7fe153ced2c966dcdeb42b6714b4d6b7,5002.06,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],f8443057c188f6c9cfb711ff3d4aa6ff,5002.05,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],7b40e39148de4d5f8d9384d6937c287e,5002.15,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],62eae28dcf3170b1547fb5db73e6a295,5002.16,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],b697738cefe9cb2dd62f24653a13b341,5002.38,solver-timeout,10000.00,
faraja_llmg[exp-ai],3598c10125496ad7218852effc5c711f,5002.05,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],1f81f7e009f501014cb23a8c2d41836f,2209.03,crash,10000.00,sat
faraja_llmg[exp-ai],5ce7d137442bd97a321a883c425e4634,5002.12,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],cb2e8b7fada420c5046f587ea754d052,5002.65,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],3c4ac805726d78a869ff8116ee3533db,5002.18,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],2c458ef30d7b670f143d6c6e175e3ee9,0.66,unknown,10000.00,sat
faraja_llmg[exp-ai],c8cde50f32ca3f78a4c74a173c63449b,5004.07,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],53d23b2b464a5c041114eb1f00cc4b81,5002.62,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],425c81fc3af7f5124b6282583d80df11,5002.06,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],82cad197a0b7919f1f51ec51f7267e6f,5002.71,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],fca71c20202ef404349136c3a00465eb,5002.07,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],61fee64c8fc7f05b97a2bc14c0c2bf41,5002.13,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],fbf3b9f8a03a1efedae3da04622fe96e,5002.12,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],ebc40cf47836100655aea44ef1ed46da,5002.14,solver-timeout,10000.00,
faraja_llmg[exp-ai],3e912cd2a499b8f956246b866e2f9f64,5002.05,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],5314fd6ccb53b6f6af49a594ea68a273,748.80,crash,10000.00,unsat
faraja_llmg[exp-ai],0be1e12a8e7282d1a4e389bb90f6dbc7,5002.06,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],cc42cc7a8022820cbd0e98595126d07e,4095.34,crash,10000.00,unsat
faraja_llmg[exp-ai],878bcc11e1e243680f7946bcf428f465,1476.54,crash,10000.00,unsat
faraja_llmg[exp-ai],0c9da400944b002f90fd385d4fdab385,5002.06,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],8117a2ac08e1acf52f660663efe2a5ca,5002.18,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],40ae60a61929b6bfa2ac99ab4b9a0f7e,2137.23,crash,10000.00,unsat
faraja_llmg[exp-ai],8da88a43b4ac226f614dd82d4519d8c6,5002.06,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],bd0b055b890a9ace598a0c4aba40de30,1093.87,crash,10000.00,unsat
faraja_llmg[exp-ai],5220b0e01fb49440531004bebbafbc44,0.70,unknown,10000.00,unsat
faraja_llmg[exp-ai],a2fdd0935df1379c67cf1bb93ef2cfad,5002.05,solver-timeout,10000.00,
faraja_llmg[exp-ai],824cd6f379c23cc863e501e397092cb9,5002.18,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],8990b3506e948e87b005d103d1ce6eb8,5002.12,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],3a8409393cc1ebae1444a079d216f221,5002.08,solver-timeout,10000.00,
faraja_llmg[exp-ai],cc436db9fe0278663ce376e068069815,1735.47,crash,10000.00,unsat
faraja_llmg[exp-ai],95f346a183b890307596310fd33b4836,5002.10,solver-timeout,10000.00,
faraja_llmg[exp-ai],75429ff7acb5acb597abe01aa745c2a6,5002.13,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],b2047f327e213b5f14adb8c75ee514fb,5002.09,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],b023ea0eb9adbd9182c01d7e2d443289,5002.53,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],ac3e3bb744e258282990aa4307c08cb8,5002.28,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],7e21850936d6127540157afaaf912c02,5002.12,solver-timeout,10000.00,
faraja_llmg[exp-ai],7a13ffe9546cc7dfabdedebb64700e8a,5002.06,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],a789d0722f1aa0d44c5a38b374719c69,0.60,unknown,10000.00,sat
faraja_llmg[exp-ai],04d0ae28e10d4a35ebab62f42f0200e8,5002.48,solver-timeout,10000.00,
faraja_llmg[exp-ai],1bb9fe12b4fb50e98903ee87a51d6472,5002.18,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],416e33a8463911546e4cd87d282a7e1e,5002.10,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],c615d49f357813514966186ab834be28,5002.24,solver-timeout,10000.00,
faraja_llmg[exp-ai],db099269d468029b70419bf4a49e99a1,5002.13,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],7d311f620f4ebc4adf8f4079899750eb,5002.16,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],324b2441c6f1fa9d5f3cf3a4c8447fc7,5002.75,solver-timeout,10000.00,
faraja_llmg[exp-ai],ae48df6541d190c096b1e5ba22d1b534,5002.08,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],e4d1892db27b721b88e5ee7e5987649f,5002.10,solver-timeout,10000.00,
faraja_llmg[exp-ai],4551c996fc6f5fbe62b43076abb25077,5002.12,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],2b7e863462991fd008f9898eca63ebf4,1806.74,crash,10000.00,sat
faraja_llmg[exp-ai],de8c42d50f1dbf43a731f1916dc6bf01,5002.10,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],83ced7d9ee8058c52c9a68ded7fad0a5,5002.05,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],543e67dd5abc272c37775b1b742a1d9a,5002.58,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],180e6d8b61fe6bab26126b78591e324e,5002.30,solver-timeout,10000.00,sat
faraja_llmg[exp-ai],e85fb114c33f450dc2622c78bc6fa019,1.35,unknown,10000.00,sat
faraja_llmg[exp-ai],6add7e416c1126607afeb2666af330ac,5002.07,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],d9fe50de72fb34ea94518c32d8f3077c,5002.10,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],62060247cd0ad566a828c30571c2c774,5002.95,solver-timeout,10000.00,unsat
faraja_llmg[exp-ai],16ca57f2cdffd5b0260fc771017e1f04,5002.06,solver-timeout,10000.00,
gopalan_kissat-evolve[main-ai],16f8b291c8cdedb5ca7210fa0eeb34d9,5000.10,solver-timeout,10000.00,unsat
gopalan_kissat-evolve[main-ai],043c91001968a1fbd1ef419540fcb396,5000.07,solver-timeout,10000.00,unsat
gopalan_kissat-evolve[main-ai],9ba8145e0d02318dea5507fc3ba03472,5000.08,solver-timeout,10000.00,unsat
gopalan_kissat-evolve[main-ai],997491c0cbc3e558a3e3266e2a142215,5000.34,solver-timeout,10000.00,unsat
gopalan_kissat-evolve[main-ai],6ddda96839bb24cd7389d5556d3ab16d,5000.34,solver-timeout,10000.00,unsat
gopalan_kissat-evolve[main-ai],e5787bb4c8c29aa39b14a5e11387999d,5000.10,solver-timeout,10000.00,unsat
gopalan_kissat-evolve[main-ai],65bf849f3e86ab275e339934f4d140a0,5000.03,solver-timeout,10000.00,unsat
gopalan_kissat-evolve[main-ai],306a29e966fa6293d407bc7ebbc3ecb1,5000.05,solver-timeout,10000.00,unsat
gopalan_kissat-evolve[main-ai],e91253303b915493090c1f4b59d9e969,5000.10,solver-timeout,10000.00,unsat
gopalan_kissat-evolve[main-ai],0f1070ba60b55aa62d3a98798a14700e,5000.07,solver-timeout,10000.00,unsat
gopalan_kissat-evolve[main-ai],d1335d8a6a98a1988b54e1f481a64fcf,5000.03,solver-timeout,10000.00,unsat
gopalan_kissat-evolve[main-ai],7372171e2e794a98cda6540676608f32,5000.27,solver-timeout,10000.00,unsat
gopalan_kissat-evolve[main-ai],65ee6b49612eccb7d213e4d950f23677,192.35,sat-verified,192.35,sat
gopalan_kissat-evolve[main-ai],32e344a5ab3af245f982678d2b751c6d,5000.08,solver-timeout,10000.00,unsat
gopalan_kissat-evolve[main-ai],28dcc4119e1bbb5fbd3fdd8f4140f28d,44.08,sat-verified,44.08,sat
gopalan_kissat-evolve[main-ai],0efcbd10294eb001b16b4d126923372f,2650.23,unsat-verified,2650.23,unsat
gopalan_kissat-evolve[main-ai],01d6fa8efd18ebfecd06af408958477b,1936.28,sat-verified,1936.28,sat
gopalan_kissat-evolve[main-ai],667341ee8c1dea3db613db317e2b2c33,229.60,unsat-verified,229.60,unsat
gopalan_kissat-evolve[main-ai],80b163b706e0a16702173ec27f3d1331,5000.05,solver-timeout,10000.00,unsat
gopalan_kissat-evolve[main-ai],34360a677fc854189c982294853e6891,1.45,sat-verified,1.45,sat
gopalan_kissat-evolve[main-ai],218f0eccbff400e06c9736bd759c1d3a,1.03,sat-verified,1.03,sat
gopalan_kissat-evolve[main-ai],44196693d2cfdb787ba578eef4272f74,7.06,sat-verified,7.06,sat
gopalan_kissat-evolve[main-ai],80bb5209e88def5643bf5593320b104f,3.76,sat-verified,3.76,sat
gopalan_kissat-evolve[main-ai],d699355595398f0765c5f51c9d0ad852,6.98,sat-verified,6.98,sat
gopalan_kissat-evolve[main-ai],365a02a7d781d655bb2a64d2273a2d0c,0.83,sat-verified,0.83,sat
gopalan_kissat-evolve[main-ai],af8248aa34c4803bfc0add954cf2e620,0.59,sat-verified,0.59,sat
gopalan_kissat-evolve[main-ai],d737aeb8e2eb9baed7f007056b3874af,1.26,sat-verified,1.26,sat
gopalan_kissat-evolve[main-ai],3b608084b3caae2e9517a2d58cdcd275,0.61,sat-verified,0.61,sat
gopalan_kissat-evolve[main-ai],f15a3ce898e0c66f309bf07d73744adf,6.96,sat-verified,6.96,sat
gopalan_kissat-evolve[main-ai],2bb63853a9b8b9b9327a142210a9f437,0.42,sat-verified,0.42,sat
gopalan_kissat-evolve[main-ai],ba7732774961fdf7508a998a41bd5366,40.09,unsat-verified,40.09,unsat
gopalan_kissat-evolve[main-ai],fe776dd02d74e0d68a3e3fc3f9d934de,5000.03,solver-timeout,10000.00,
gopalan_kissat-evolve[main-ai],0757e47d262b75171c0040987e6d20ce,5000.04,solver-timeout,10000.00,
gopalan_kissat-evolve[main-ai],7cd6b940be001c46c6294d7cac9aa610,5000.02,solver-timeout,10000.00,
gopalan_kissat-evolve[main-ai],4d6bd7b2c674fb67b271127586914b74,2668.11,sat-verified,2668.11,sat
gopalan_kissat-evolve[main-ai],782b29d2d691fdc94e0ec5b899390e10,131.91,sat-verified,131.91,sat
gopalan_kissat-evolve[main-ai],68ef4b1ed6a28c75defea64bb7d53e06,5000.03,solver-timeout,10000.00,sat
gopalan_kissat-evolve[main-ai],996bd6326ca560055b6fe916708dfdaa,1316.04,unsat-verified,1316.04,unsat
gopalan_kissat-evolve[main-ai],c14f0c610d59a9d5e8cec328485b916f,1315.79,unsat-verified,1315.79,unsat
gopalan_kissat-evolve[main-ai],dc3ac89f98e9c3fc43450e256dce1154,563.45,unsat-verified,563.45,unsat
gopalan_kissat-evolve[main-ai],a20f076f7fce54172e823c63ea7948f7,67.10,unsat-verified,67.10,unsat
gopalan_kissat-evolve[main-ai],ab17eed90e4da47767f72f518e3b4a26,132.92,sat-verified,132.92,sat
gopalan_kissat-evolve[main-ai],66204949278cdd9d81e102eace6d4669,561.27,unsat-verified,561.27,unsat
gopalan_kissat-evolve[main-ai],744238c5aadea40f8e05db49429da576,5000.06,solver-timeout,10000.00,sat
gopalan_kissat-evolve[main-ai],aca9f4faabeb57a57c678d55f5bbd2f4,5000.09,solver-timeout,10000.00,sat
gopalan_kissat-evolve[main-ai],30c6fa5c4f5910029b782b712844c93a,5000.09,solver-timeout,10000.00,sat
gopalan_kissat-evolve[main-ai],9078ea73ff67edf2b6dcd007c9696ca0,5000.07,solver-timeout,10000.00,sat
gopalan_kissat-evolve[main-ai],e3a132ecb8108f7d8a46b6686e686b60,5000.01,solver-timeout,10000.00,sat
gopalan_kissat-evolve[main-ai],2d89fda1bd6a761ca5e2f4bb89202681,5000.03,solver-timeout,10000.00,sat
gopalan_kissat-evolve[main-ai],fed3f8d39738c2e935e8ed13ddeb6967,5000.02,solver-timeout,10000.00,sat
gopalan_kissat-evolve[main-ai],511f1794698a8620c18a7cc32cfc7776,5000.06,solver-timeout,10000.00,sat
gopalan_kissat-evolve[main-ai],4d84e818a5ab324dde37429dd2455551,5000.44,solver-timeout,10000.00,sat
gopalan_kissat-evolve[main-ai],8e1cdc28bad48753110be5bd578cb934,5000.04,solver-timeout,10000.00,sat
gopalan_kissat-evolve[main-ai],ab2ab3a0651f0f35ba319ad976b1b6fd,5000.40,solver-timeout,10000.00,sat
gopalan_kissat-evolve[main-ai],247e42e46495f1c4b8707e497af8c93e,5000.06,solver-timeout,10000.00,sat
gopalan_kissat-evolve[main-ai],5babccd4bf9b270acf0568bba32313bd,14.56,sat-verified,14.56,sat
gopalan_kissat-evolve[main-ai],4e0de894799790b06e8d6c3efd109ade,15.72,sat-verified,15.72,sat
gopalan_kissat-evolve[main-ai],ee8c86d39745aea1c1731d4f34bcaed7,11.93,sat-verified,11.93,sat
gopalan_kissat-evolve[main-ai],f554b55356a5e0ed39dbf8c1030ebce0,9.36,sat-verified,9.36,sat
gopalan_kissat-evolve[main-ai],bb8db7af8ede49391a66d4442d91c10b,13.38,sat-verified,13.38,sat
gopalan_kissat-evolve[main-ai],9a4671d8bb658361162976c0f06cc47e,17.20,sat-verified,17.20,sat
gopalan_kissat-evolve[main-ai],57f6bbfc8be5a981322fe9991209aa33,8.05,sat-verified,8.05,sat
gopalan_kissat-evolve[main-ai],9c5dd2eb0a40a150c686459a118c720a,5.74,sat-verified,5.74,sat
gopalan_kissat-evolve[main-ai],c3bc9b01e5f804723b74715508941bf2,6.83,sat-verified,6.83,sat
gopalan_kissat-evolve[main-ai],bbcfd33f07cbf6fefa950d8254aa34ce,10.54,sat-verified,10.54,sat
gopalan_kissat-evolve[main-ai],8db998d5fd64f85a1847115208f73873,1.09,sat-verified,1.09,sat
gopalan_kissat-evolve[main-ai],97af3e49faef7cf67794928b6690b67c,0.10,sat-verified,0.10,sat
gopalan_kissat-evolve[main-ai],f2c6d035d0aa58cc06927af6be7a821f,95.59,unsat-verified,95.59,unsat
gopalan_kissat-evolve[main-ai],bf8c8761003704e761ce36db6665f741,34.61,unsat-verified,34.61,unsat
gopalan_kissat-evolve[main-ai],5de866bc7ff4dfde3cd682b5aca75894,4.05,sat-verified,4.05,sat
gopalan_kissat-evolve[main-ai],958fd8bd1936e5bad8cbccae492edd81,152.87,unsat-verified,152.87,unsat
gopalan_kissat-evolve[main-ai],c557ad9cb79983b9d429c219e3cecbb8,12.65,unsat-verified,12.65,unsat
gopalan_kissat-evolve[main-ai],e1292f8d651e022362630d34fef69312,0.23,sat-verified,0.23,sat
gopalan_kissat-evolve[main-ai],6cd46641ebd4c840b8f116d14ca17dfd,0.92,sat-verified,0.92,sat
gopalan_kissat-evolve[main-ai],2ca47af4ab7a817725138b8b66e9af7f,452.89,sat-verified,452.89,sat
gopalan_kissat-evolve[main-ai],ee44c3f464238366729bf2cb16eb412a,7.89,sat-verified,7.89,sat
gopalan_kissat-evolve[main-ai],b6de3c794e223fe515682f52e5d81272,1101.72,unsat-verified,1101.72,unsat
gopalan_kissat-evolve[main-ai],37fa67bd34cc613f3fc6954cdee943c1,654.66,sat-verified,654.66,sat
gopalan_kissat-evolve[main-ai],a5dc08b83ff806ac2c2c8cc23053fb07,5000.01,solver-timeout,10000.00,sat
gopalan_kissat-evolve[main-ai],de3440b67769e7af00e58ec9cce9847b,5000.06,solver-timeout,10000.00,
gopalan_kissat-evolve[main-ai],5fb5e437292532efe687ac6f74a9cb76,2883.63,sat-verified,2883.63,sat
gopalan_kissat-evolve[main-ai],654241eda3e1283f4b139192d1db055a,4950.92,sat-verified,4950.92,sat
gopalan_kissat-evolve[main-ai],7efc1b160fb755fb1e8b6bcc70bbeb90,5000.03,solver-timeout,10000.00,sat
gopalan_kissat-evolve[main-ai],dd062c307e10ebbb0d5641709ff26a7e,2015.92,sat-verified,2015.92,sat
gopalan_kissat-evolve[main-ai],1c0fe2ac410f3942e374ea72ec005d76,367.68,sat-verified,367.68,sat
gopalan_kissat-evolve[main-ai],7fa502dfce37c37c1cafd50b3fba263f,408.98,sat-verified,408.98,sat
gopalan_kissat-evolve[main-ai],515511be3905018ae7e6eb7ba7064d72,5000.04,solver-timeout,10000.00,sat
gopalan_kissat-evolve[main-ai],33c8aca6a52d10e040da959439834d6a,148.30,sat-verified,148.30,sat
gopalan_kissat-evolve[main-ai],a9856534b6ca67123d58dd5fd9c9a1b2,296.74,sat-verified,296.74,sat
gopalan_kissat-evolve[main-ai],757d64688ac60cba697a980dfbbf5075,5000.05,solver-timeout,10000.00,unsat
gopalan_kissat-evolve[main-ai],0ec6bf97a96b9840ae84f1d1da4c4dcd,5000.03,solver-timeout,10000.00,unsat
gopalan_kissat-evolve[main-ai],fbd9968f5067604694f11f14c07c5527,5000.28,solver-timeout,10000.00,unsat
gopalan_kissat-evolve[main-ai],bcdc894819cf050e57849fe84a1e8cc4,5000.05,solver-timeout,10000.00,unsat
gopalan_kissat-evolve[main-ai],58eaf62034046ed4fc52562869569b44,5000.03,solver-timeout,10000.00,unsat
gopalan_kissat-evolve[main-ai],a95f0373ebf724f474fcc9ccd7197bd9,5000.24,solver-timeout,10000.00,unsat
gopalan_kissat-evolve[main-ai],2027301e88cb029e4b47b747da8a180a,5000.00,solver-timeout,10000.00,unsat
gopalan_kissat-evolve[main-ai],1fb646d2657b6dd5f0106dbec9fd6c27,5000.02,solver-timeout,10000.00,unsat
gopalan_kissat-evolve[main-ai],35e0b5a19c88961d98dd806e805759f4,5000.40,solver-timeout,10000.00,unsat
gopalan_kissat-evolve[main-ai],727ebce936c010888c7f71f00885e643,5000.02,solver-timeout,10000.00,unsat
gopalan_kissat-evolve[main-ai],b0142b06940fb02e2b4ddb7a2101a3d6,5000.08,solver-timeout,10000.00,unsat
gopalan_kissat-evolve[main-ai],8fcde459f828e0df9672933e68fa1af2,5000.02,solver-timeout,10000.00,unsat
gopalan_kissat-evolve[main-ai],f497bda3018958d7ba2d1cd99da3982e,154.76,unsat-verified,154.76,unsat
gopalan_kissat-evolve[main-ai],981b0e855eed536df112bf2e4ff98807,250.86,unsat-verified,250.86,unsat
gopalan_kissat-evolve[main-ai],1fac905143027e3bf0932c09f427aa15,1.09,unsat-verified,1.09,unsat
gopalan_kissat-evolve[main-ai],8aa9ffb211d1cba850be2ee9d173b7e1,207.81,unsat-verified,207.81,unsat
gopalan_kissat-evolve[main-ai],117b99ffa16d21cb4ccb1c66829b0c7e,5000.29,solver-timeout,10000.00,unsat
gopalan_kissat-evolve[main-ai],ff706804d01ac07e8b8502de6331f2de,5000.02,solver-timeout,10000.00,unsat
gopalan_kissat-evolve[main-ai],b13ba48e09e575d6a628c02200ac23f7,1555.67,unsat-verified,1555.67,unsat
gopalan_kissat-evolve[main-ai],15e666a42158e3304fc3979de28a5e44,97.34,unsat-verified,97.34,unsat
